0000000001	6	15	11	0.1	71
0000000001	6	20	14	0.22	72
0000000001	6	25	17	0.42	73
0000000001	6	30	19	0.66	74
0000000001	6	35	21	1	75
0000000001	6	40	22	1.33	76
0000000001	6	45	23	1.71	77
0000000001	6	50	24	2.19	78
0000000001	6	55	25	2.78	79
0000000001	6	60	25	3.28	80
0000000001	6	65	25	3.84	81
0000000001	6	70	26	4.58	82
0000000001	6	75	26	5.18	83
0000000001	6	80	26	5.79	84
0000000001	7	15	9	0.08	85
0000000001	7	20	12	0.19	86
0000000001	7	25	15	0.36	87
0000000001	7	30	17	0.58	88
0000000001	7	35	19	0.9	89
0000000001	7	40	20	1.2	90
0000000001	7	45	21	1.57	91
0000000001	7	50	21	1.91	92
0000000001	7	55	22	2.5	93
0000000001	7	60	22	2.94	94
0000000001	7	65	22	2.27	95
0000000001	7	70	23	4.1	96
0000000001	7	75	23	4.57	97
0000000001	7	80	23	5.21	98
0000000001	8	15	8	0.07	99
0000000001	8	20	11	0.17	100
0000000001	8	25	12	0.31	101
0000000001	8	30	14	0.5	102
0000000001	8	35	16	0.8	103
0000000001	8	40	17	1.07	104
0000000001	8	45	17	1.32	105
0000000001	8	50	18	1.73	106
0000000001	8	55	18	2.07	107
0000000001	8	60	19	2.53	108
0000000001	8	65	19	2.96	109
0000000001	8	70	19	3.36	110
0000000001	8	75	19	3.87	111
0000000001	8	80	20	4.48	112
0000000001	9	15	7	0.06	113
0000000001	9	20	9	0.06	114
0000000001	9	25	10	0.25	115
0000000001	9	30	11	0.4	116
0000000001	9	35	12	0.59	117
0000000001	9	40	13	0.82	118
0000000001	9	45	14	1.09	119
0000000001	9	50	14	1.34	120
0000000001	9	55	14	1.59	121
0000000001	9	60	15	2	122
0000000001	9	65	15	2.34	123
0000000001	9	70	15	2.66	124
0000000001	9	75	16	3.18	125
0000000001	9	80	16	3.62	126
0000000002	3	20	18	0.27	127
0000000002	3	25	21	0.48	128
0000000002	3	30	23	0.73	129
0000000002	3	35	25	1.04	130
0000000002	3	40	27	1.42	131
0000000002	3	45	28	1.77	132
0000000002	3	50	30	2.29	133
0000000002	3	55	31	2.77	134
0000000002	3	60	32	3.3	135
0000000002	3	65	32	3.69	136
0000000002	3	70	33	4.28	137
0000000002	3	75	33	4.73	138
0000000002	3	80	34	5.43	139
0000000002	4	20	17	0.25	140
0000000002	4	25	20	0.45	141
0000000002	4	30	22	0.68	142
0000000002	4	35	24	0.98	143
0000000002	4	40	25	1.25	144
0000000002	4	45	27	1.67	145
0000000002	4	50	28	2.07	146
0000000002	4	55	29	2.5	147
0000000002	4	60	30	3	148
0000000002	4	65	31	3.53	149
0000000002	4	70	31	3.92	150
0000000002	4	75	32	4.53	151
0000000002	4	80	32	4.97	152
0000000002	5	20	16	0.23	153
0000000002	5	25	19	0.42	154
0000000002	5	30	21	0.64	155
0000000002	5	35	22	0.86	156
0000000002	5	40	23	1.11	157
0000000002	5	45	25	1.5	158
0000000002	5	50	26	1.85	159
0000000002	5	55	27	2.25	160
0000000002	5	60	28	2.7	161
0000000002	5	65	29	3.21	162
0000000002	5	70	29	3.6	163
0000000002	5	75	29	3.93	164
0000000002	5	80	30	4.51	165
0000000002	6	20	15	0.21	166
0000000002	6	25	18	0.39	167
0000000002	6	30	19	0.55	168
0000000002	6	35	21	0.8	169
0000000002	6	40	22	1.05	170
0000000002	6	45	24	1.41	171
0000000002	6	50	25	1.75	172
0000000002	6	55	26	2.13	173
0000000002	6	60	26	2.42	174
0000000002	6	65	27	2.89	175
0000000002	6	70	27	3.28	176
0000000002	6	75	27	3.7	177
0000000002	6	80	28	4.23	178
0000000002	7	20	14	0.19	179
0000000002	7	25	16	0.33	180
0000000002	7	30	18	0.51	181
0000000002	7	35	19	0.7	182
0000000002	7	40	20	0.91	183
0000000002	7	45	22	1.25	184
0000000002	7	50	22	1.47	185
0000000002	7	55	23	1.79	186
0000000002	7	60	24	2.18	187
0000000002	7	65	24	2.5	188
0000000002	7	70	24	2.9	189
0000000002	7	75	24	3.2	190
0000000002	7	80	25	3.7	191
0000000002	8	20	12	0.15	192
0000000002	8	25	14	0.27	193
0000000002	8	30	15	0.4	194
0000000002	8	35	17	0.6	195
0000000002	8	40	18	0.79	196
0000000002	8	45	19	1.02	197
0000000002	8	50	19	1.2	198
0000000002	8	55	20	1.5	199
0000000002	8	60	20	1.8	200
0000000002	8	65	21	2.2	201
0000000002	8	70	21	2.5	202
0000000002	8	75	21	2.9	203
0000000002	8	80	21	3.3	204
0000000002	9	20	11	0.14	205
0000000002	9	25	12	0.22	206
0000000002	9	30	13	0.33	207
0000000002	9	35	14	0.46	208
0000000002	9	40	15	0.62	209
0000000002	9	45	15	0.8	210
0000000002	9	50	16	1	211
0000000002	9	55	16	1.3	212
0000000002	9	60	17	1.5	213
0000000002	9	65	17	1.9	214
0000000002	9	70	17	2.2	215
0000000002	9	75	17	2.5	216
0000000002	9	80	17	2.9	217
0000000003	3	15	15	0.12	218
0000000003	3	20	20	0.28	219
0000000003	3	25	23	0.5	220
0000000003	3	30	25	0.77	221
0000000003	3	35	26	1.14	222
0000000003	3	40	27	1.55	223
0000000003	3	45	28	2.03	224
0000000003	3	50	29	2.6	225
0000000003	3	55	29	3.19	226
0000000003	3	60	30	3.91	227
0000000003	4	15	14	0.11	228
0000000003	4	20	18	0.25	229
0000000003	4	25	21	0.46	230
0000000003	4	30	23	0.72	231
0000000003	4	35	24	1.07	232
0000000003	4	40	25	1.45	233
0000000003	4	45	26	1.91	234
0000000003	4	50	27	2.47	235
0000000003	4	55	27	3.01	236
0000000003	4	60	28	3.72	237
0000000003	5	15	13	0.1	238
0000000003	5	20	16	0.23	239
0000000003	5	25	19	0.42	240
0000000003	5	30	21	0.66	241
0000000003	5	35	22	0.99	242
0000000003	5	40	23	1.35	243
0000000003	5	45	24	1.79	244
0000000003	5	50	25	2.32	245
0000000003	5	55	25	2.84	246
0000000003	5	60	26	3.52	247
0000000003	6	15	11	0.09	248
0000000003	6	20	15	0.21	249
0000000003	6	25	17	0.38	250
0000000003	6	30	19	0.6	251
0000000003	6	35	20	0.91	252
0000000003	6	40	21	1.25	253
0000000003	6	45	22	1.67	254
0000000003	6	50	22	2.09	255
0000000003	6	55	23	2.65	256
0000000003	6	60	23	3.19	257
0000000003	7	15	10	0.08	258
0000000003	7	20	13	0.19	259
0000000003	7	25	15	0.34	260
0000000003	7	30	16	0.52	261
0000000003	7	35	17	0.8	262
0000000003	7	40	18	1.1	263
0000000003	7	45	19	1.48	264
0000000003	7	50	20	1.92	265
0000000003	7	55	20	2.36	266
0000000003	7	60	20	2.85	267
0000000003	8	15	9	0.07	268
0000000003	8	20	11	0.16	269
0000000003	8	25	13	0.3	270
0000000003	8	30	14	0.46	271
0000000003	8	35	15	0.72	272
0000000003	8	40	16	1	273
0000000003	8	45	16	1.29	274
0000000003	8	50	17	1.64	275
0000000003	8	55	17	2.03	276
0000000003	8	60	17	2.52	277
0000000003	9	15	7	0.05	278
0000000003	9	20	9	0.13	279
0000000003	9	25	10	0.23	280
0000000003	9	30	11	0.37	281
0000000003	9	35	12	0.59	282
0000000003	9	40	13	0.85	283
0000000003	9	45	13	1.08	284
0000000003	9	50	13	1.25	285
0000000003	9	55	13	1.54	286
0000000003	9	60	14	2.02	287
0000000004	1	15	19	0.17	288
0000000004	1	20	25	0.41	289
0000000004	1	25	29	0.72	290
0000000004	1	30	32	1.11	291
0000000004	1	35	34	1.55	292
0000000004	1	40	36	2.09	293
0000000004	1	45	37	2.64	294
0000000004	1	50	39	3.34	295
0000000004	1	55	40	4.04	296
0000000004	1	60	40	4.6	297
0000000004	1	65	41	5.51	298
0000000004	1	70	41	6.23	299
0000000004	1	75	41	6.98	300
0000000004	1	80	42	7.99	301
0000000004	2	15	18	0.16	302
0000000004	2	20	23	0.38	303
0000000004	2	25	27	0.67	304
0000000004	2	30	30	1.04	305
0000000004	2	35	32	1.46	306
0000000004	2	40	34	1.97	307
0000000004	2	45	35	2.54	308
0000000004	2	50	36	3.1	309
0000000004	2	55	37	3.75	310
0000000004	2	60	38	4.44	311
0000000004	2	65	38	5.08	312
0000000004	2	70	38	5.74	313
0000000004	2	75	39	6.63	314
0000000004	2	80	39	7.39	315
0000000004	3	15	17	0.15	316
0000000004	3	20	22	0.36	317
0000000004	3	25	25	0.62	318
0000000004	3	30	28	0.97	319
0000000004	3	35	30	1.38	320
0000000004	3	40	32	1.86	321
0000000004	3	45	33	2.37	322
0000000004	3	50	34	2.96	323
0000000004	3	55	35	3.53	324
0000000004	3	60	36	4.19	325
0000000004	3	65	36	4.8	326
0000000004	3	70	36	5.42	327
0000000004	3	75	37	6.27	328
0000000004	3	80	37	6.99	329
0000000004	4	15	16	0.14	330
0000000004	4	20	20	0.32	331
0000000004	4	25	23	0.57	332
0000000004	4	30	26	0.9	333
0000000004	4	35	28	1.29	334
0000000004	4	40	29	1.69	335
0000000004	4	45	30	2.15	336
0000000004	4	50	31	2.66	337
0000000004	4	55	32	3.21	338
0000000004	4	60	32	3.7	339
0000000004	4	65	33	4.38	340
0000000004	4	70	33	4.93	341
0000000004	4	75	34	5.72	342
0000000004	4	80	34	6.38	343
0000000004	5	15	14	0.12	344
0000000004	5	20	18	0.29	345
0000000004	5	25	21	0.51	346
0000000004	5	30	23	0.8	347
0000000004	5	35	25	1.15	348
0000000004	5	40	26	1.51	349
0000000004	5	45	28	2	350
0000000004	5	50	28	2.39	351
0000000004	5	55	29	2.9	352
0000000004	5	60	30	3.46	353
0000000004	5	65	30	3.95	354
0000000004	5	70	31	4.62	355
0000000004	5	75	31	5.18	356
0000000004	5	80	31	5.79	357
0000000004	6	15	13	0.11	358
0000000004	6	20	16	0.25	359
0000000004	6	25	19	0.46	360
0000000004	6	30	21	0.73	361
0000000004	6	35	22	1.01	362
0000000004	6	40	23	1.33	363
0000000004	6	45	24	1.7	364
0000000004	6	50	25	2.13	365
0000000004	6	55	26	2.58	366
0000000004	6	60	27	3.1	367
0000000004	6	65	27	3.45	368
0000000004	6	70	27	3.99	369
0000000004	6	75	27	4.49	370
0000000004	6	80	28	5.21	371
0000000004	7	15	10	0.09	372
0000000004	7	20	14	0.22	373
0000000004	7	25	16	0.38	374
0000000004	7	30	18	0.62	375
0000000004	7	35	19	0.87	376
0000000004	7	40	20	1.15	377
0000000004	7	45	21	1.48	378
0000000004	7	50	21	1.77	379
0000000004	7	55	22	2.18	380
0000000004	7	60	22	2.5	381
0000000004	7	65	23	3	382
0000000004	7	70	23	3.37	383
0000000004	7	75	24	3.96	384
0000000004	7	80	24	4.42	385
0000000004	8	15	9	0.08	386
0000000004	8	20	12	0.18	387
0000000004	8	25	14	0.34	388
0000000004	8	30	15	0.52	389
0000000004	8	35	16	0.73	390
0000000004	8	40	17	0.98	391
0000000004	8	45	18	1.26	392
0000000004	8	50	19	1.61	393
0000000004	8	55	19	1.89	394
0000000004	8	60	20	2.29	395
0000000004	8	65	20	2.62	396
0000000004	8	70	21	3.02	397
0000000004	8	75	21	3.43	398
0000000004	8	80	21	3.83	399
0000000004	9	15	8	0.07	400
0000000004	9	20	10	0.15	401
0000000004	9	25	12	0.29	402
0000000004	9	30	13	0.45	403
0000000004	9	35	14	0.64	404
0000000004	9	40	14	0.81	405
0000000004	9	45	15	1.02	406
0000000004	9	50	15	1.27	407
0000000004	9	55	16	1.52	408
0000000004	9	60	16	1.87	409
0000000004	9	65	17	2.2	410
0000000004	9	70	17	2.47	411
0000000004	9	75	17	2.74	412
0000000004	9	80	18	3.01	413
0000000005	3	15	17	0.13	414
0000000005	3	20	20	0.28	415
0000000005	3	25	23	0.49	416
0000000005	3	30	26	0.81	417
0000000005	3	35	27	1.21	418
0000000005	3	40	29	1.68	419
0000000005	3	45	30	2.25	420
0000000005	3	50	30	2.89	421
0000000005	3	55	31	3.62	422
0000000005	3	60	31	4.38	423
0000000005	3	65	31	5.17	424
0000000005	3	70	31	6.01	425
0000000005	3	75	31	6.9	426
0000000005	3	80	31	7.85	427
0000000005	4	15	15	0.12	428
0000000005	4	20	19	0.26	429
0000000005	4	25	21	0.45	430
0000000005	4	30	23	0.74	431
0000000005	4	35	25	1.11	432
0000000005	4	40	26	1.53	433
0000000005	4	45	27	2.05	434
0000000005	4	50	28	2.64	435
0000000005	4	55	28	3.3	436
0000000005	4	60	28	4	437
0000000005	4	65	28	4.71	438
0000000005	4	70	28	5.48	439
0000000005	4	75	28	6.29	440
0000000005	4	80	28	7.16	441
0000000005	5	15	14	0.11	442
0000000005	5	20	17	0.23	443
0000000005	5	25	19	0.4	444
0000000005	5	30	21	0.67	445
0000000005	5	35	23	1	446
0000000005	5	40	24	1.38	447
0000000005	5	45	25	1.85	448
0000000005	5	50	25	2.38	449
0000000005	5	55	26	2.98	450
0000000005	5	60	26	3.61	451
0000000005	5	65	26	4.26	452
0000000005	5	70	26	4.95	453
0000000005	5	75	26	5.68	454
0000000005	5	80	26	6.47	455
0000000005	6	15	12	0.09	456
0000000005	6	20	15	0.21	457
0000000005	6	25	17	0.36	458
0000000005	6	30	19	0.6	459
0000000005	6	35	20	0.89	460
0000000005	6	40	21	1.23	461
0000000005	6	45	22	1.65	462
0000000005	6	50	22	2.13	463
0000000005	6	55	23	2.66	464
0000000005	6	60	23	3.22	465
0000000005	6	65	23	3.8	466
0000000005	6	70	23	4.42	467
0000000005	6	75	23	5.07	468
0000000005	6	80	23	5.78	469
0000000005	7	15	11	0.08	470
0000000005	7	20	13	0.18	471
0000000005	7	25	15	0.32	472
0000000005	7	30	17	0.53	473
0000000005	7	35	18	0.78	474
0000000005	7	40	18	1.09	475
0000000005	7	45	19	1.45	476
0000000005	7	50	20	1.87	477
0000000005	7	55	20	2.34	478
0000000005	7	60	20	2.84	479
0000000005	7	65	20	3.34	480
0000000005	7	70	20	3.89	481
0000000005	7	75	20	4.46	482
0000000005	7	80	20	5.08	483
0000000005	8	15	9	0.07	484
0000000005	8	20	11	0.16	485
0000000005	8	25	13	0.26	486
0000000005	8	30	14	0.45	487
0000000005	8	35	15	0.68	488
0000000005	8	40	16	0.94	489
0000000005	8	45	17	1.26	490
0000000005	8	50	17	1.62	491
0000000005	8	55	17	2.02	492
0000000005	8	60	17	2.45	493
0000000005	8	65	17	2.89	494
0000000005	8	70	17	3.36	495
0000000005	8	75	17	3.85	496
0000000005	8	80	17	4.39	497
0000000005	9	15	8	0.06	498
0000000005	9	20	10	0.13	499
0000000005	9	25	11	0.23	500
0000000005	9	30	12	0.38	501
0000000005	9	35	13	0.57	502
0000000005	9	40	13	0.79	503
0000000005	9	45	14	1.06	504
0000000005	9	50	14	1.36	505
0000000005	9	55	15	1.7	506
0000000005	9	60	15	2.06	507
0000000005	9	65	15	2.43	508
0000000005	9	70	15	2.83	509
0000000005	9	75	15	3.25	510
0000000005	9	80	15	3.7	511
0000000006	5	15	13	0.11	512
0000000006	5	20	16	0.26	513
0000000006	5	25	19	0.45	514
0000000006	5	30	21	0.7	515
0000000006	5	35	22.5	1.01	516
0000000006	5	40	23.5	1.39	517
0000000006	5	45	25	1.8	518
0000000006	5	50	25.5	2.24	519
0000000006	5	55	26	2.7	520
0000000006	5	60	26	3.2	521
0000000006	5	65	26	3.68	522
0000000006	5	70	27	4.2	523
0000000006	5	75	27	4.71	524
0000000006	5	80	27	5.23	525
0000000006	6	15	11.5	0.1	526
0000000006	6	20	14	0.23	527
0000000006	6	25	17	0.4	528
0000000006	6	30	19	0.63	529
0000000006	6	35	20	0.91	530
0000000006	6	40	21	1.24	531
0000000006	6	45	22	1.61	532
0000000006	6	50	23	2	533
0000000006	6	55	23.5	2.4	534
0000000006	6	60	23.5	2.85	535
0000000006	6	65	23.5	3.28	536
0000000006	6	70	24	3.74	537
0000000006	6	75	24	4.2	538
0000000006	6	80	24	4.66	539
0000000006	7	15	10	0.09	540
0000000006	7	20	12.5	0.2	541
0000000006	7	25	15	0.35	542
0000000006	7	30	16.5	0.65	543
0000000006	7	35	17.5	0.79	544
0000000006	7	40	18.5	1.09	545
0000000006	7	45	19.5	1.41	546
0000000006	7	50	20	1.75	547
0000000006	7	55	20.5	2.11	548
0000000006	7	60	20.5	2.5	549
0000000006	7	65	20.5	2.88	550
0000000006	7	70	21	3.28	551
0000000006	7	75	21	3.68	552
0000000006	7	80	21	4.09	553
0000000006	8	15	8.5	0.08	554
0000000006	8	20	10.5	0.17	555
0000000006	8	25	13	0.3	556
0000000006	8	30	14	0.47	557
0000000006	8	35	15	0.68	558
0000000006	8	40	16	0.94	559
0000000006	8	45	16.5	1.21	560
0000000006	8	50	17	1.5	561
0000000006	8	55	17.5	1.81	562
0000000006	8	60	17.5	2.15	563
0000000006	8	65	17.5	2.48	564
0000000006	8	70	18	2.82	565
0000000006	8	75	18	3.16	566
0000000006	8	80	18	3.52	567
0000000006	9	15	7	0.06	568
0000000006	9	20	9	0.14	569
0000000006	9	25	11	0.25	570
0000000006	9	30	12	0.4	571
0000000006	9	35	12.5	0.57	572
0000000006	9	40	13	0.78	573
0000000006	9	45	14	1.01	574
0000000006	9	50	14.5	1.26	575
0000000006	9	55	14.5	1.52	576
0000000006	9	60	14.5	1.8	577
0000000006	9	65	14.5	2.07	578
0000000006	9	70	15	2.36	579
0000000006	9	75	15	2.65	580
0000000006	9	80	15	2.94	581
0000000059	1	20	14.5	0.23	1381
0000000059	1	25	17.4	0.43	1382
0000000059	1	30	19.7	0.7	1383
0000000059	1	35	21.5	1.02	1384
0000000059	1	40	22.8	1.37	1385
0000000059	1	45	23.8	1.78	1386
0000000059	1	50	24.6	2.24	1387
0000000059	1	55	25.1	2.75	1388
0000000059	1	60	25.5	3.31	1389
0000000059	1	65	25.8	3.84	1390
0000000059	1	70	26	4.35	1391
0000000059	1	75	26.2	4.84	1392
0000000060	1	20	14.5	0.23	1393
0000000060	1	25	17.4	0.43	1394
0000000060	1	30	19.7	0.7	1395
0000000060	1	35	21.5	1.02	1396
0000000060	1	40	22.8	1.37	1397
0000000060	1	45	23.8	1.78	1398
0000000060	1	50	24.6	2.24	1399
0000000060	1	55	25.1	2.75	1400
0000000060	1	60	25.5	3.31	1401
0000000060	1	65	25.8	3.84	1402
0000000060	1	70	26	4.35	1403
0000000060	1	75	26.2	4.84	1404
0000000061	1	17	0	0.21	1405
0000000061	1	18	0	0.23	1406
0000000061	1	19	0	0.26	1407
0000000061	1	20	0	0.28	1408
0000000061	1	21	0	0.31	1409
0000000061	1	22	0	0.35	1410
0000000061	1	23	0	0.4	1411
0000000061	1	24	0	0.45	1412
0000000061	1	25	0	0.5	1413
0000000061	1	26	0	0.55	1414
0000000061	1	27	0	0.6	1415
0000000061	1	28	0	0.66	1416
0000000061	1	29	0	0.72	1417
0000000061	1	30	0	0.78	1418
0000000061	1	31	0	0.83	1419
0000000061	1	32	0	0.89	1420
0000000061	1	33	0	0.96	1421
0000000061	1	34	0	1.03	1422
0000000061	1	35	0	1.1	1423
0000000061	1	36	0	1.17	1424
0000000061	1	37	0	1.24	1425
0000000061	1	38	0	1.31	1426
0000000061	1	39	0	1.38	1427
0000000061	1	40	0	1.46	1428
0000000061	1	41	0	1.54	1429
0000000061	1	42	0	1.63	1430
0000000061	1	43	0	1.71	1431
0000000061	1	44	0	1.79	1432
0000000061	1	45	0	1.88	1433
0000000061	1	46	0	1.97	1434
0000000061	1	47	0	2.06	1435
0000000061	1	48	0	2.16	1436
0000000061	1	49	0	2.26	1437
0000000061	1	50	0	2.37	1438
0000000061	1	51	0	2.47	1439
0000000061	1	52	0	2.57	1440
0000000061	1	53	0	2.68	1441
0000000061	1	54	0	2.79	1442
0000000061	1	55	0	2.9	1443
0000000061	1	56	0	3	1444
0000000061	1	57	0	3.11	1445
0000000061	1	58	0	3.22	1446
0000000061	1	59	0	3.33	1447
0000000061	1	60	0	3.45	1448
0000000061	1	61	0	3.56	1449
0000000061	1	62	0	3.68	1450
0000000061	1	63	0	3.8	1451
0000000061	1	64	0	3.92	1452
0000000061	1	65	0	4.03	1453
0000000061	1	66	0	4.15	1454
0000000061	1	67	0	4.27	1455
0000000061	1	68	0	4.38	1456
0000000061	1	69	0	4.49	1457
0000000061	1	70	0	4.61	1458
0000000061	1	71	0	4.72	1459
0000000061	1	72	0	4.84	1460
0000000061	1	73	0	4.65	1461
0000000061	1	74	0	5.07	1462
0000000061	1	75	0	5.2	1463
0000000062	1	10	9.1	0.05	1464
0000000062	1	15	13.1	0.15	1465
0000000062	1	20	16.7	0.31	1466
0000000062	1	25	20	0.53	1467
0000000062	1	30	22.8	0.82	1468
0000000062	1	35	25.1	1.17	1469
0000000062	1	40	27	1.58	1470
0000000062	1	45	28.6	2.05	1471
0000000062	1	50	29.9	2.59	1472
0000000062	1	55	30.8	3.19	1473
0000000062	1	60	31.5	3.85	1474
0000000062	1	65	32	4.57	1475
0000000062	1	70	32.25	5.36	1476
0000000062	1	75	32.5	6.21	1477
0000000062	1	80	32.6	7.12	1478
0000000063	1	10	10.6	0.06	1479
0000000063	1	15	14.25	0.15	1480
0000000063	1	20	17.3	0.3	1481
0000000063	1	25	19.85	0.53	1482
0000000063	1	30	22	0.82	1483
0000000063	1	35	23.8	1.16	1484
0000000063	1	40	25.35	1.56	1485
0000000063	1	45	26.65	2.01	1486
0000000063	1	50	27.75	2.51	1487
0000000063	1	55	28.7	3.06	1488
0000000063	1	60	29.5	3.65	1489
0000000063	1	65	30.2	4.28	1490
0000000063	1	70	30.75	4.94	1491
0000000064	1	0	0	\N	1492
0000000064	1	15	0	0.16	1493
0000000064	1	20	0	0.31	1494
0000000064	1	25	0	0.5	1495
0000000064	1	30	0	0.73	1496
0000000064	1	35	0	1	1497
0000000064	1	40	0	1.31	1498
0000000064	1	45	0	1.84	1499
0000000064	1	50	0	2.32	1500
0000000064	1	55	0	2.77	1501
0000000065	1	10	7.5	0.038	1502
0000000065	1	10	9.5	0.046	1503
0000000065	1	10	11.5	0.054	1504
0000000065	1	10	13.5	0.061	1505
0000000065	1	10	15.5	0.069	1506
0000000065	1	10	17.5	0.077	1507
0000000065	1	10	19.5	0.084	1508
0000000065	1	10	21.5	0.092	1509
0000000065	1	11	7.5	0.044	1510
0000000065	1	11	9.5	0.053	1511
0000000065	1	11	11.5	0.062	1512
0000000065	1	11	13.5	0.071	1513
0000000065	1	11	15.5	0.08	1514
0000000065	1	11	17.5	0.089	1515
0000000065	1	11	19.5	0.098	1516
0000000065	1	11	21.5	0.107	1517
0000000065	1	12	7.5	0.051	1518
0000000065	1	12	9.5	0.061	1519
0000000065	1	12	11.5	0.072	1520
0000000065	1	12	13.5	0.082	1521
0000000065	1	12	15.5	0.093	1522
0000000065	1	12	17.5	0.103	1523
0000000065	1	12	19.5	0.114	1524
0000000065	1	12	21.5	0.124	1525
0000000065	1	13	7.5	0.059	1526
0000000065	1	13	9.5	0.071	1527
0000000065	1	13	11.5	0.084	1528
0000000065	1	13	13.5	0.096	1529
0000000065	1	13	15.5	0.108	1530
0000000065	1	13	17.5	0.12	1531
0000000065	1	13	19.5	0.132	1532
0000000065	1	13	21.5	0.145	1533
0000000065	1	14	7.5	0.069	1534
0000000065	1	14	9.5	0.083	1535
0000000065	1	14	11.5	0.097	1536
0000000065	1	14	13.5	0.111	1537
0000000065	1	14	15.5	0.125	1538
0000000065	1	14	17.5	0.139	1539
0000000065	1	14	19.5	0.153	1540
0000000065	1	14	21.5	0.167	1541
0000000065	1	15	7.5	0.08	1542
0000000065	1	15	9.5	0.096	1543
0000000065	1	15	11.5	0.112	1544
0000000065	1	15	13.5	0.128	1545
0000000065	1	15	15.5	0.144	1546
0000000065	1	15	17.5	0.16	1547
0000000065	1	15	19.5	0.176	1548
0000000065	1	15	21.5	0.192	1549
0000000065	1	15	23.5	0.208	1550
0000000065	1	16	7.5	0.091	1551
0000000065	1	16	9.5	0.109	1552
0000000065	1	16	11.5	0.127	1553
0000000065	1	16	13.5	0.146	1554
0000000065	1	16	15.5	0.164	1555
0000000065	1	16	17.5	0.182	1556
0000000065	1	16	19.5	0.2	1557
0000000065	1	16	21.5	0.219	1558
0000000065	1	16	23.5	0.237	1559
0000000065	1	17	7.5	0.101	1560
0000000065	1	17	9.5	0.122	1561
0000000065	1	17	11.5	0.143	1562
0000000065	1	17	13.5	0.164	1563
0000000065	1	17	15.5	0.185	1564
0000000065	1	17	17.5	0.206	1565
0000000065	1	17	19.5	0.227	1566
0000000065	1	17	21.5	0.248	1567
0000000065	1	17	23.5	0.269	1568
0000000065	1	18	7.5	0.113	1569
0000000065	1	18	9.5	0.137	1570
0000000065	1	18	11.5	0.161	1571
0000000065	1	18	13.5	0.184	1572
0000000065	1	18	15.5	0.208	1573
0000000065	1	18	17.5	0.232	1574
0000000065	1	18	19.5	0.255	1575
0000000065	1	18	21.5	0.279	1576
0000000065	1	18	23.5	0.303	1577
0000000065	1	19	7.5	0.128	1578
0000000065	1	19	9.5	0.154	1579
0000000065	1	19	11.5	0.18	1580
0000000065	1	19	13.5	0.207	1581
0000000065	1	19	15.5	0.233	1582
0000000065	1	19	17.5	0.259	1583
0000000065	1	19	19.5	0.286	1584
0000000065	1	19	21.5	0.312	1585
0000000065	1	19	23.5	0.338	1586
0000000065	1	20	7.5	0.144	1587
0000000065	1	20	9.5	0.173	1588
0000000065	1	20	11.5	0.202	1589
0000000065	1	20	13.5	0.231	1590
0000000065	1	20	15.5	0.26	1591
0000000065	1	20	17.5	0.289	1592
