20, 601b, 1,\N,\N,13,2,8.5000000000000000e+01,1.0000000000000000e+00,5.0000000000000000e+00,4.5000000000000000e+00,1,\N,2,21,\N, 7,5,\N,\N,monitoraggio,3,2,\N,\N,1
20, 602b, 1,\N,\N,13,1,8.0000000000000000e+01,1.5000000000000000e+00,1.0000000000000000e+01,4.0000000000000000e+00,1,\N,2,\N,\N, 7,5,\N,\N,monitoraggio,3,\N,\N,\N,2
20, 603a, 1,\N,\N,13,1,6.5000000000000000e+01,1.5000000000000000e+00,3.0000000000000000e+01,3.0000000000000000e+00,1,\N,2,\N,\N, 7,11,\N,\N,\N,\N,\N,\N,\N,4
20, 605a, 1,\N,\N,13,1,9.0000000000000000e+01,1.5000000000000000e+00,5.0000000000000000e+00,2.5000000000000000e+00,1,\N,2,\N,\N, 7,11,21,22,\N,\N,\N,\N,\N,5
20, 606a, 1,\N,\N,13,1,8.5000000000000000e+01,1.5000000000000000e+00,5.0000000000000000e+00,5.5000000000000000e+00,1,\N,2,\N,\N, 7,\N,21,\N,\N,\N,\N,\N,\N,6
20, 606b, 1,\N,\N,13,1,5.0000000000000000e+01,1.5000000000000000e+00,4.0000000000000000e+01,6.5000000000000000e+00,1,\N,2,\N,\N, 7,5,\N,\N,\N,4,\N,prova note B,\N,7
20,3000 , 1,\N,\N,13,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,8
20,7776 , 1,\N,\N,13,1,1.0000000000000000e+02,1.5000000000000000e+00,1.0000000000000000e+02,4.0000000000000000e+00,1,\N,1,01,\N, 7,1,01,01,monitoraggio,1,1,\N,\N,2
20,9999 , 1,\N,\N,13,1,1.0000000000000000e+02,1.5000000000000000e+00,1.0000000000000000e+02,4.0000000000000000e+00,1,\N,1,01,\N, 7,1,01,01,monitoraggio,1,1,\N,\N,1
