"03111","   1 ","17","1",7.7600000000000002e-01,7.7600000000000002e-01,,0.0000000000000000e+00,,"0311",1.00000000e+02,73," 1"
"03111","   1 ","17","2",5.3639999999999999e+00,5.3639999999999999e+00,,0.0000000000000000e+00,,"0311",1.00000000e+02,74," 1"
"03111","   1 ","17","3",6.4440000000000000e+00,6.4440000000000000e+00,,0.0000000000000000e+00,,"0311",1.00000000e+02,75," 1"
"03111","   1 ","17","4",1.0200000000000000e+00,1.0200000000000000e+00,,0.0000000000000000e+00,,"0311",1.00000000e+02,76," 1"
"03111","   1 ","17","5",2.9969999999999999e+00,2.9969999999999999e+00,,0.0000000000000000e+00,,"0311",1.00000000e+02,77," 1"
"03111","   1 ","17","6",2.7500000000000000e+00,2.7500000000000000e+00,,0.0000000000000000e+00,,"0311",1.00000000e+02,78," 1"
"03111","   1 ","17","7",2.5470000000000002e+00,2.5470000000000002e+00,,0.0000000000000000e+00,"Forcola","0311",1.00000000e+02,86," 1"
"03111","   1 ","17","8",8.1999999999999995e-01,5.9999999999999998e-01,,0.0000000000000000e+00,"Forcola","0311",7.31999969e+01,87," 1"
"03111","   2 ","17","124",9.4450000000000003e+00,9.4450000000000003e+00,,0.0000000000000000e+00,,"0321",1.00000000e+02,79," 1"
"03111","   2 ","17","125",7.8380000000000001e+00,7.7206000000000001e+00,,0.0000000000000000e+00,,"0321",9.85000000e+01,80," 1"
"03111","   2 ","17","126",9.6359999999999992e+00,9.0359999999999996e+00,,0.0000000000000000e+00,,"0321",9.38000031e+01,81," 1"
"03111","   2 ","17","133",2.8059999999999999e+01,2.0580000000000001e-01,,0.0000000000000000e+00,,"0321",6.99999988e-01,82," 1"
"03111","   2 ","17","8",8.1999999999999995e-01,2.2000000000000000e-01,,0.0000000000000000e+00,"Forcola","0321",2.67999992e+01,88," 1"
"03111","   3 ","17","125",7.8380000000000001e+00,1.1740000000000000e-01,,0.0000000000000000e+00,,"0331",1.50000000e+00,83," 1"
"03111","   3 ","17","126",9.6359999999999992e+00,5.9999999999999998e-01,,0.0000000000000000e+00,,"0331",6.19999981e+00,84," 1"
"03111","   3 ","17","133",2.8059999999999999e+01,1.2715700000000000e+01,,0.0000000000000000e+00,,"0331",4.52999992e+01,85," 1"
"03111","   4 ","17","133",2.8059999999999999e+01,3.1147999999999998e+00,,0.0000000000000000e+00,,"0341",1.11000004e+01,89," 1"
"03111","   4 ","17","135",2.6876000000000001e+01,1.7337399999999999e+01,,0.0000000000000000e+00,,"0341",6.45000000e+01,90," 1"
"03111","   4 ","17","136",3.8502000000000002e+01,3.1789000000000001e+00,,0.0000000000000000e+00,,"0341",8.30000019e+00,92," 1"
"03111","   5 ","17","131",2.6739999999999999e+00,2.6739999999999999e+00,,0.0000000000000000e+00,,"0351",1.00000000e+02,10," 1"
"03111","   5 ","17","132",2.8119999999999998e+00,2.8119999999999998e+00,,0.0000000000000000e+00,,"0351",1.00000000e+02,11," 1"
"03111","   5 ","17","133",2.8059999999999999e+01,1.0131100000000000e+01,,0.0000000000000000e+00,,"0351",3.60999985e+01,12," 1"
"03111","   5 ","17","136",3.8502000000000002e+01,9.4199999999999999e+00,,0.0000000000000000e+00,,"0351",2.45000000e+01,13," 1"
"03111","   5 ","17","207",8.8301999999999996e+00,4.1330000000000000e-01,,0.0000000000000000e+00,,"0351",4.69999981e+00,14," 1"
"03111","   5 ","17","210",1.3041000000000000e+00,8.0500000000000002e-02,,0.0000000000000000e+00,,"0351",6.19999981e+00,15," 1"
"03111","   5 ","17","211",5.1422999999999996e+00,2.6490000000000002e-01,,0.0000000000000000e+00,,"0351",5.19999981e+00,16," 1"
"03111","   6 ","17","127",2.2649999999999999e+01,2.2649999999999999e+01,,0.0000000000000000e+00,,"0361",1.00000000e+02,93," 1"
"03111","   6 ","17","130",1.8020000000000000e+00,1.8020000000000000e+00,,0.0000000000000000e+00,,"0361",1.00000000e+02,94," 1"
"03111","   6 ","17","133",2.8059999999999999e+01,2.5430000000000003e-01,,0.0000000000000000e+00,,"0361",8.99999976e-01,95," 1"
"03111","   6 ","17","136",3.8502000000000002e+01,1.3129999999999999e+00,,0.0000000000000000e+00,,"0361",3.40000010e+00,96," 1"
"03111","   6 ","17","205",5.0299999999999997e-02,5.0299999999999997e-02,,0.0000000000000000e+00,"deriva dal n. 129","0361",1.00000000e+02,97," 1"
"03111","   6 ","17","207",8.8301999999999996e+00,8.4169000000000000e+00,,0.0000000000000000e+00,"deriva dal n. 128","0361",9.53000031e+01,98," 1"
"03111","   7 ","17","189",2.9519900000000000e+01,1.4060900000000000e+01,,0.0000000000000000e+00,"Deriva dal n. 117","0371",4.75999985e+01,99," 1"
"03111","   7 ","17","7",1.6212000000000000e+01,1.0000000000000000e+00,,0.0000000000000000e+00,,"0371",6.19999981e+00,100," 1"
"03111","   8 ","15","80",9.5000000000000001e-02,9.5000000000000001e-02,,0.0000000000000000e+00,,"0381",1.00000000e+02,101," 1"
"03111","   8 ","17","189",2.9519900000000000e+01,1.4921799999999999e+01,,0.0000000000000000e+00,"Deriva dal n. 117","0381",5.05000000e+01,102," 1"
"03111","   8 ","17","191",5.7700000000000001e-02,5.7700000000000001e-02,,0.0000000000000000e+00,"Deriva dal n. 117","0381",1.00000000e+02,103," 1"
"03111","   8 ","17","193",1.8229999999999999e-01,1.8229999999999999e-01,,0.0000000000000000e+00,"Deriva dal n. 117","0381",1.00000000e+02,104," 1"
"03111","   8 ","17","197",5.9200000000000003e-02,5.9200000000000003e-02,,0.0000000000000000e+00,"Deriva dal n. 118","0381",1.00000000e+02,106," 1"
"03111","   8 ","17","199",3.7499999999999999e-02,3.7499999999999999e-02,,0.0000000000000000e+00,"Deriva dal n. 118","0381",1.00000000e+02,107," 1"
"03111","   8 ","17","202",6.1000000000000004e-03,6.1000000000000004e-03,,0.0000000000000000e+00,"Deriva dal n. 122","0381",1.00000000e+02,108," 1"
"03111","   8 ","17","203",8.3381000000000007e+00,8.3381000000000007e+00,,0.0000000000000000e+00,"Deriva dal n. 129","0381",1.00000000e+02,110," 1"
"03111","   8 ","17","206",2.4000000000000000e-02,2.4000000000000000e-02,,0.0000000000000000e+00,"Deriva dal n. 128","0381",1.00000000e+02,111," 1"
"03111","   8 ","17","210",1.3041000000000000e+00,1.2236000000000000e+00,,0.0000000000000000e+00,"Deriva dal n. 128","0381",9.38000031e+01,112," 1"
"03111","   8 ","17","7",1.6212000000000000e+01,1.0947000000000000e+00,,0.0000000000000000e+00,,"0381",6.80000019e+00,113," 1"
"03111","   9 ","15","28",6.4300000000000002e-01,6.4300000000000002e-01,,0.0000000000000000e+00,,"0391",1.00000000e+02,119," 1"
"03111","   9 ","17","189",2.9519900000000000e+01,5.3720000000000001e-01,,0.0000000000000000e+00,"Deriva dal n. 117","0391",1.79999995e+00,120," 1"
"03111","   9 ","17","7",1.6212000000000000e+01,1.4117200000000000e+01,,0.0000000000000000e+00,,"0391",8.70999985e+01,121," 1"
"03111","   9 ","5","158",4.1999999999999998e-01,4.1999999999999998e-01,,0.0000000000000000e+00,,"0391",1.00000000e+02,114," 1"
"03111","   9 ","5","159",1.2000000000000000e+00,1.2000000000000000e+00,,0.0000000000000000e+00,,"0391",1.00000000e+02,115," 1"
"03111","   9 ","5","160",2.2690000000000001e+00,2.2690000000000001e+00,,0.0000000000000000e+00,,"0391",1.00000000e+02,116," 1"
"03111","   9 ","5","200",3.2040000000000002e+00,3.2040000000000002e+00,,0.0000000000000000e+00,,"0391",1.00000000e+02,117," 1"
"03111","   9 ","5","210",2.4279999999999999e+00,2.4279999999999999e+00,,0.0000000000000000e+00,,"0391",1.00000000e+02,118," 1"
"03111","  10 ","15","1",1.2999999999999999e-02,1.2999999999999999e-02,,0.0000000000000000e+00,,"03101",1.00000000e+02,122," 1"
"03111","  10 ","15","14",2.5369999999999999e+00,2.5369999999999999e+00,,0.0000000000000000e+00,,"03101",1.00000000e+02,123," 1"
"03111","  10 ","15","309",2.3559999999999999e+00,2.3559999999999999e+00,,0.0000000000000000e+00,,"03101",1.00000000e+02,124," 1"
"03111","  10 ","15","311",1.3022000000000000e+01,1.2601599999999999e+01,,0.0000000000000000e+00,,"03101",9.68000031e+01,125," 1"
"03111","  10 ","15","33",2.6800000000000002e-01,2.6800000000000002e-01,,0.0000000000000000e+00,,"03101",1.00000000e+02,126," 1"
