20, 800 , 1,10,175,\N,{53a10083-d938-4edd-4d8e-c710a6db4638},\N,2
20, 800 , 1,20,247,\N,{761269a7-b08e-4d81-38a7-f356c64992a9},\N,3
20, 800 , 1,70,253,\N,{8d815827-39b5-47df-5ba1-8035b691d365},\N,1
20, 802 , 1,10,241,\N,{fb9e34d3-336c-47b7-04a1-ec1469a61761},\N,5
20, 802 , 1,10,249,\N,{5058dd22-749a-4cc6-bc9b-22efe0d3bbfe},\N,6
20, 802 , 1,80,253,\N,{a44a0fa6-a9ec-4bc1-8793-868c092ffe3a},\N,4
20,5656 , 1,10,241,\N,{fb9e34d3-336c-47b7-04a1-ec1469a61761},\N,5
20,5656 , 1,10,249,\N,{5058dd22-749a-4cc6-bc9b-22efe0d3bbfe},\N,6
20,5656 , 1,80,253,\N,{a44a0fa6-a9ec-4bc1-8793-868c092ffe3a},\N,4
