20, 601b, 1,057,\N,1
20, 602b, 1,027,\N,7
20, 603a, 1,312,\N,2
20, 603a, 1,313,\N,3
20, 605a, 1,312,\N,4
20, 606a, 1,312,\N,5
20, 606b, 1,312,\N,6
20,7776 , 1,027,\N,7
20,9999 , 1,027,\N,2
