20, 800 , 1,\N,\N,\N,2,\N,0,0,\N,\N,\N,0.00000000e+00,0.00000000e+00,\N,3,\N,\N,0.00000000e+00,\N,\N,\N,\N,\N,\N,\N,\N,6,0,0.0000000000000000e+00,3,2,2,3,1,\N,2,253,55,molto localizzati,\N,4.0000000000000000e+01,4,3,2,2,55,51,\N,\N,1,2.2000000000000000e+01,6.0000000000000000e+00,6.0000000000000000e+02,4.0000000000000000e+02,3.0000000000000000e+02,3.0000000000000000e+02,1.2000000000000000e+01,3,2,2,2,2011,2011,1,0,danni lievi da Biscognauxia,\N
20, 802 , 1,\N,\N,\N,2,\N,0,0,\N,\N,\N,0.00000000e+00,0.00000000e+00,\N,\N,\N,\N,0.00000000e+00,\N,\N,\N,\N,\N,\N,\N,\N,0,0,3.7000000000000000e+01,3,2,2,3,2,2,2,249,53,ricostituzione,\N,8.0000000000000000e+01,3,3,2,2,61,55,demaschiatura,\N,2,2.7000000000000000e+01,7.0000000000000000e+00,3.8100000000000000e+02,3.2600000000000000e+02,1.2600000000000000e+02,2.0000000000000000e+02,2.3899999999999999e+01,3,1,2,2,2000,2011,1,1,biscognauxia,neve
20,2000 , 1,\N,\N,\N,2,\N,\N,\N,\N,\N,\N,0.00000000e+00,0.00000000e+00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12,0,0.0000000000000000e+00,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.0000000000000000e+00,\N,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N
20,5000 , 1,\N,\N,\N,2,\N,0,0,\N,\N,\N,0.00000000e+00,0.00000000e+00,\N,\N,\N,\N,0.00000000e+00,\N,\N,\N,\N,\N,\N,\N,\N,0,0,3.7000000000000000e+01,3,2,2,3,2,2,2,249,53,ricostituzione,\N,8.0000000000000000e+01,3,3,2,2,61,55,demaschiatura,\N,2,2.7000000000000000e+01,7.0000000000000000e+00,3.8100000000000000e+02,3.2600000000000000e+02,1.2600000000000000e+02,2.0000000000000000e+02,2.3899999999999999e+01,3,1,2,2,2000,2011,1,1,biscognauxia,neve
20,5656 , 1,\N,\N,\N,2,\N,0,0,\N,\N,\N,0.00000000e+00,0.00000000e+00,\N,\N,\N,\N,0.00000000e+00,\N,\N,\N,\N,\N,\N,\N,\N,0,0,3.7000000000000000e+01,3,2,2,3,2,2,2,249,53,ricostituzione,\N,8.0000000000000000e+01,3,3,2,2,61,55,demaschiatura,\N,2,2.7000000000000000e+01,7.0000000000000000e+00,3.8100000000000000e+02,3.2600000000000000e+02,1.2600000000000000e+02,2.0000000000000000e+02,2.3899999999999999e+01,3,1,2,2,2000,2011,1,1,biscognauxia,neve
